link,gambar,nama_produk,harga,diskon,rating,kota,deskripsi,content,cluster,label,panjang_deskripsi,harga_diskon
https://shopee.co.id/Frisian-Flag-Bendera-Kental-Manis-Kaleng-490g-1-Pcs-i.70448302.7506447374,https://down-id.img.susercontent.com/file/id-11134201-7rasi-m53op254jjti42_tn.webp,Frisian Flag Bendera Kental Manis Kaleng 490g - 1 Pcs,1770,14.0,4.9,SURABAYA,"Bendera Kental Manis Lemak Nabati Frisian Flag adalah produk susu kental manis yang mengandung zat gizi makro (protein, karbohidrat, dan lemak) serta 8 Vitamin (A, D3, E, B1, B2, B3, B6, B12) dan mineral (Kalsium dan Fosfor). Satu porsi susu kental manis ini mengandung 140 kkal energi untuk mendukung asupan energi harian Anda. Dapat dikonsumsi untuk segala usia (kecuali bayi 0-12 bulan) sebagai pelengkap sajian makanan dan minuman keluarga Anda. Memiliki shelf life 12 bulan. Nikmati bahan tambahan makanan yang lezat dan bergizi ini.",frisian flag bendera kental manis kaleng 490g 1 pcs bendera kental manis lemak nabati frisian flag produk susu kental manis kandung zat gizi makro protein karbohidrat lemak 8 vitamin a d3 e b1 b2 b3 b6 b12 mineral kalsium fosfor porsi susu kental manis kandung 140 kkal energi dukung asupan energi hari konsumsi usia kecuali bayi 012 lengkap saji makan minum keluarga milik shelf life 12 nikmat bahan tambah makan lezat gizi,2,Makanan & Minuman Sehari-hari,84,1522.2
https://shopee.co.id/Sido-Muncul-Jamu-Sakit-Pinggang-10's-Nyeri-Pinggang-Sendi-i.139447146.2103865321,https://down-id.img.susercontent.com/file/id-11134201-7r98r-lqd8g02vmsrib8_tn.webp,Sido Muncul Jamu Sakit Pinggang 10's - Nyeri Pinggang & Sendi,182410,0.0,4.9,DEPOK,"Sido Muncul Jamu Sakit Pinggang merupakan obat herbal atau jamu untuk membantu mengobati gangguan-gangguan pada pinggang, seperti pegal-pegal dan sakit/nyeri pada daerah pinggang, serta badan lesu tak bertenaga. Juga, herbal ini dapat melancarkan air seni. Komposisi: Orthosiphonis Folium, Plantagonis Folium, Imperatae Rhizoma, Simploci Cortex, Phyllanthi Herba. Manfaatnya adalah mengobati gangguan-gangguan pada pinggang dan dapat melancarkan air seni. Termasuk dalam kategori obat tradisional dan obat sakit pinggang.",sido muncul jamu sakit pinggang 10s nyeri pinggang sendi sido muncul jamu sakit pinggang obat herbal jamu bantu obat gangguangangguan pinggang pegalpegal sakitnyeri daerah pinggang badan lesu tenaga herbal lancar air seni komposisi orthosiphonis folium plantagonis folium imperatae rhizoma simploci cortex phyllanthi herba manfaat obat gangguangangguan pinggang lancar air seni kategori obat tradisional obat sakit pinggang,3,Produk Herbal dan Jamu,66,182410.0
https://shopee.co.id/Ensure-Gold-Vanila-Nutrisi-Dewasa-Rendah-Laktosa-380-gr-i.36998337.19583451235,https://down-id.img.susercontent.com/file/id-11134201-7rasi-m0ywe52p09t0fb_tn.webp,Ensure Gold Vanila - Nutrisi Dewasa Rendah Laktosa - 380 gr,21630,0.0,5.0,SEMARANG,"Ensure Gold Vanila adalah minuman susu yang diformulasikan untuk memenuhi kebutuhan nutrisi orang dewasa. Susu dewasa ini mengandung HMB (Hidroksi Metil Butirat) + Triple Protein (Whey, Kasein dan Soya), sehingga membantu menjaga kekuatan dan daya tahan tubuh agar tetap seimbang. Detail Produk: Isi: 380 gr, Kemasan: Kaleng, Varian: Vanila. Kelebihannya mengandung serat pangan FOS, rendah laktosa, 100% lemak nabati, memiliki 13 vitamin dan 9 mineral, tinggi kalsium & sumber vitamin D, serta mengandung omega-3 & omega-6. Termasuk dalam kategori susu nutrisi dan suplemen dewasa.",ensure gold vanila nutrisi dewasa rendah laktosa 380 gr ensure gold vanila minum susu formulasi penuh butuh nutrisi orang dewasa susu dewasa kandung hmb hidroksi metil butirat triple protein whey kasein soya bantu jaga kuat daya tahan tubuh imbang detail produk isi 380 gr kemas kaleng varian vanila lebih kandung serat pangan fos rendah laktosa 100 lemak nabati milik 13 vitamin 9 mineral kalsium sumber vitamin d kandung omega3 omega6 kategori susu nutrisi suplemen dewasa,2,Makanan & Minuman Sehari-hari,84,21630.0
https://shopee.co.id/Greenfields-Susu-UHT-Full-Cream-950ml-Isi-3-pcs-100-Fresh-Milk-dari-Greenfields-Farm-i.261036309.4245468526,https://down-id.img.susercontent.com/file/id-11134201-7rbk3-m77ovsqenzyc25_tn.webp,Greenfields Susu UHT Full Cream 950ml - Isi 3 pcs  - 100% Fresh Milk dari Greenfields Farm,7650,15.0,5.0,JAKARTA UTARA,"Greenfields Susu UHT Full Cream 950 ml - Isi 3 pcs adalah minuman susu UHT dengan rasa Plain Full Cream. Seluruh produk Greenfields menggunakan bahan baku susu segar yang hanya berasal dari Peternakan Greenfields sendiri, menjamin kualitas terbaik tanpa zat tambahan, hormon, maupun antibiotik. Paket ini berisi 3 kemasan @ 950 ml. Produk ini termasuk kategori susu UHT dan susu segar. Kami senang melayani kebutuhan protein Anda. Apabila menyukai produk kami, mohon berikan ulasan positif.",greenfields susu uht full cream 950ml isi 3 pcs 100 fresh milk greenfields farm greenfields susu uht full cream 950 ml isi 3 pcs minum susu uht plain full cream produk greenfields bahan baku susu segar asal terna greenfields jamin kualitas baik zat tambah hormon antibiotik paket isi 3 kemas 950 ml produk kategori susu uht susu segar senang layan butuh protein suka produk mohon ulas positif,2,Makanan & Minuman Sehari-hari,75,6502.5
https://shopee.co.id/Nextar-Nastar-Pineapple-160-gr-x-5pcs-i.64601228.28327745327,https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m6rtqvnxmlbw0b_tn.webp,Nextar Nastar Pineapple 160 gr x 5pcs,15500,0.0,4.9,JAKARTA TIMUR,"Nextar Nastar Pineapple 160 gr x 5pcs adalah makanan ringan berupa biskuit nastar. Terbuat dari bahan berkualitas untuk cita rasa maksimal, kue kering ini hadir dalam kemasan praktis yang mudah dibawa ke mana saja. Nikmati camilan manis dengan isian nanas yang lezat.",nextar nastar pineapple 160 gr x 5pcs nextar nastar pineapple 160 gr x 5pcs makan ringan biskuit nastar buat bahan kualitas cita maksimal kue kering hadir kemas praktis mudah bawa nikmat camil manis isi nanas lezat,7,Bahan Masakan Instan,42,15500.0
https://shopee.co.id/Pasta-Fusilli-500g-Pasta-Gluten-Free-Ladang-Lima-i.129201096.13984436158,https://down-id.img.susercontent.com/file/id-11134207-7qul5-lj27cfsk0sd205_tn.webp,Pasta Fusilli 500g - Pasta Gluten Free Ladang Lima,655420,34.0,4.9,SURABAYA,"Cassava Pasta Fusilli Ladang Lima 500g (tanpa bumbu) adalah bahan masakan berupa pasta bebas gluten. Jenis pasta fusilli yang populer ini sangat cocok untuk berbagai sajian menu seperti macaroni & cheese, pasta salad, aneka olahan pasta panggang, sup pasta, atau dipadukan dengan saus pasta kesukaan Anda. Pilihan lebih sehat karena bebas gluten dan telur, tanpa pengawet, pewarna, dan MSG, aman untuk alergi tepung terigu/autoimun, serta tinggi serat. Bahan-bahannya adalah tepung singkong/mocaf Ladang Lima, tepung beras, pati jagung, minyak kelapa, dan xanthan gum. Cara penyajian tertera pada kemasan produk. Nikmati pasta sehat ini!",pasta fusilli 500g pasta gluten free ladang cassava pasta fusilli ladang 500g bumbu bahan masakan pasta bebas gluten jenis pasta fusilli populer cocok saji menu macaroni cheese pasta salad aneka olah pasta panggang sup pasta padu saus pasta suka pilih sehat bebas gluten telur awet warna msg aman alergi tepung teriguautoimun serat bahanbahannya tepung singkongmocaf ladang tepung beras pati jagung minyak kelapa xanthan gum saji tera kemas produk nikmat pasta sehat,2,Makanan & Minuman Sehari-hari,92,432577.2
https://shopee.co.id/Tong-Tji-Jeruk-Purut-20s-Teh-Celup-per-Pack-i.505748921.8188133582,https://down-id.img.susercontent.com/file/sg-11134201-7r98o-lkq5ocex7s8x99_tn.webp,"Tong Tji Jeruk Purut 20s, Teh Celup per Pack",1360,20.0,5.0,BOGOR,"Tong Tji Keffir Lime Tea (Teh Jeruk Purut Celup) adalah minuman teh yang dibuat dari perpaduan Jasmine Tea dengan Jeruk Purut. Rasanya yang khas jeruk purut dan unik serta aroma melatinya yang khas menjadikan teh jeruk purut Tong Tji sebagai produk pionir di Indonesia. Produk ini berupa teh celup (tea bag) dengan amplop untuk tiap celupnya. Tong Tji Keffir Lime Tea (Teh Jeruk Purut) sangat menyegarkan setelah diminum, memberikan perpaduan unik Jasmine Tea terbaik dan kesegaran Jeruk Purut. Tersedia dalam kemasan teh celup. Nikmati rasa sepet yang pas, aroma bunga melati yang halus, dan rasa khas segar jeruk purut dari teh yang menyegarkan ini.",tong tji jeruk purut 20s teh celup pack tong tji keffir lime tea teh jeruk purut celup minum teh padu jasmine tea jeruk purut khas jeruk purut unik aroma melati khas jadi teh jeruk purut tong tji produk pionir indonesia produk teh celup tea bag amplop celup tong tji keffir lime tea teh jeruk purut segar minum padu unik jasmine tea baik segar jeruk purut sedia kemas teh celup nikmat sepet pas aroma bunga melati halus khas segar jeruk purut teh segar,1,Minuman Teh & Sirup,104,1088.0
https://shopee.co.id/Wafer-Nabati-Bites-Richoco-White-240-gr-i.64601228.27421214557,https://down-id.img.susercontent.com/file/id-11134207-7rasc-m400zu9alj0n2b_tn.webp,Wafer Nabati Bites Richoco White 240 gr,3100,0.0,4.9,JAKARTA TIMUR,"Nabati Wafer Richoco: Sensasi Renyahnya Wafer dan Krim Cokelat dalam Setiap Gigitan. Nikmati momen santai Anda dengan Nabati Richoco Wafer, makanan ringan istimewa yang menghadirkan renyahnya wafer dan kelezatan cokelat dalam setiap gigitan. Teman sempurna untuk menemani aktivitas seperti menonton televisi, bermain smartphone, atau sekadar bersantai bersama teman dan keluarga. Camilan manis rasa cokelat lezat ini bikin nagih! Nabati Richoco Wafer menggabungkan renyahnya wafer dengan lapisan krim cokelat berlimpah dan diperkaya dengan vitamin A, B1, B2, B6, dan B12 untuk nutrisi seimbang. Wafer cokelat ini tidak hanya cocok untuk mengatasi lapar, tetapi juga menjadi teman setia dalam semua momen. Sajikan Nabati Richoco Wafer sebagai pilihan istimewa dalam acara kumpul bersama keluarga dan teman-teman. Nabati Wafer Richoco merupakan Produk Asli Indonesia, terverifikasi Halal Indonesia dan BPOM RI.",wafer nabati bites richoco white 240 gr nabati wafer richoco sensasi renyah wafer krim cokelat gigit nikmat momen santai nabati richoco wafer makan ringan istimewa hadir renyah wafer lezat cokelat gigit teman sempurna tani aktivitas tonton televisi main smartphone santa teman keluarga camil manis cokelat lezat bikin nagih nabati richoco wafer gabung renyah wafer lapis krim cokelat limpah kaya vitamin a b1 b2 b6 b12 nutrisi imbang wafer cokelat cocok atas lapar teman setia momen saji nabati richoco wafer pilih istimewa acara kumpul keluarga temanteman nabati wafer richoco produk asli indonesia verifikasi halal indonesia bpom ri,5,Camilan Ringan,126,3100.0
https://shopee.co.id/Anchor-Cheddar-Block-Cheese-150-gram-x-4-pcs-i.123144186.22123152344,https://down-id.img.susercontent.com/file/id-11134201-7rbkd-m6xji5vfqk6f27_tn.webp,Anchor Cheddar Block Cheese 150 gram x 4 pcs,9600,20.0,4.9,BEKASI,"Keju Blok Cheddar Anchor terbuat dari susu berkualitas tinggi dari New Zealand, berasal dari sapi yang memakan rumput alami sepanjang tahun sehingga menghasilkan rasa keju yang milky untuk kue, makanan, dan camilan sehari-hari Anda. Merupakan #1 merek olahan susu di New Zealand. Keju cheddar ini tinggi Kalsium yang membantu dalam pembentukan dan mempertahankan kepadatan tulang dan gigi, serta tanpa pewarna buatan. Konsumsi Vitamin A yang cukup dapat berkontribusi terhadap fungsi normal daya tahan tubuh, jika disertai dengan diet gizi seimbang. Keju Anchor dari New Zealand, Berasa Bedanya. Termasuk dalam kategori produk susu dan bahan masakan.",anchor cheddar block cheese 150 gram x 4 pcs keju blok cheddar anchor buat susu kualitas new zealand asal sapi makan rumput alami hasil keju milky kue makan camil seharihari 1 merek olah susu new zealand keju cheddar kalsium bantu bentuk tahan padat tulang gigi warna buat konsumsi vitamin a kontribusi fungsi normal daya tahan tubuh serta diet gizi imbang keju anchor new zealand asa beda kategori produk susu bahan masakan,7,Bahan Masakan Instan,95,7680.0
https://shopee.co.id/Kuku-Bima-Ener-G-Original-3x6's-Minuman-Berenergi-Penambah-Stamina-i.139447146.6865950802,https://down-id.img.susercontent.com/file/id-11134207-7r98z-lqordow3qinia3_tn.webp,Kuku Bima Ener-G Original 3x6's - Minuman Berenergi Penambah Stamina,333260,0.0,4.8,DEPOK,"KukuBima Ener-G merupakan pelopor minuman energi serbuk dengan berbagai varian rasa, serta bermanfaat sebagai suplemen penambah stamina bagi pria dan wanita. Minuman ini dilengkapi dengan Vitamin B12 yang bermanfaat untuk menambah darah, serta ginseng dan royal jelly yang lebih banyak dibandingkan jenis minuman energi lainnya. Kombinasi royal jelly dan ginseng-nya memiliki berbagai manfaat kesehatan agar tubuh tetap fit sepanjang hari. Komposisi: Ginseng Extract, Royal Jelly, Madu, Taurine, Caffeine, Vitamin B3, Vitamin B6, Vitamin B12. Manfaat utamanya adalah sebagai minuman penambah energi dan menyegarkan badan. Termasuk dalam kategori minuman kesehatan dan suplemen energi.",kuku bima energ original 3x6s minum energi tambah stamina kukubima energ pelopor minum energi serbuk varian manfaat suplemen tambah stamina pria wanita minum lengkap vitamin b12 manfaat tambah darah ginseng royal jelly banding jenis minum energi kombinasi royal jelly ginseng milik manfaat sehat tubuh fit komposisi ginseng extract royal jelly madu taurine caffeine vitamin b3 vitamin b6 vitamin b12 manfaat utama minum tambah energi segar badan kategori minum sehat suplemen energi,7,Bahan Masakan Instan,92,333260.0
https://shopee.co.id/Sido-Muncul-Minuman-Kunyit-Asam-Sirih-3x5's-Mengurangi-Bau-Badan-i.139447146.4754790463,https://down-id.img.susercontent.com/file/id-11134201-7r98q-lqiqmqrbrmia5e_tn.webp,Sido Muncul Minuman Kunyit Asam Sirih 3x5's - Mengurangi Bau Badan,273610,0.0,4.9,SIDOARJO,"Sido Muncul Minuman Kunyit Asam Sirih merupakan minuman tradisional Indonesia yang bermanfaat untuk membantu mengurangi bau badan, menjaga badan tetap ramping, dan menyehatkan badan. Minuman herbal ini mengandung sirih sebagai antiseptik yang baik diminum menjelang dan pada saat menstruasi. Komposisi: Kunyit, Asam Jawa, Sirih, Madu, Gula, Garam, Citric Acid. Manfaat utamanya adalah membantu mengurangi bau badan, menjaga badan tetap ramping, dan menyehatkan badan. Termasuk dalam kategori minuman kesehatan dan obat herbal.",sido muncul minum kunyit asam sirih 3x5s kurang bau badan sido muncul minum kunyit asam sirih minum tradisional indonesia manfaat bantu kurang bau badan jaga badan ramping sehat badan minum herbal kandung sirih antiseptik minum jelang menstruasi komposisi kunyit asam jawa sirih madu gula garam citric acid manfaat utama bantu kurang bau badan jaga badan ramping sehat badan kategori minum sehat obat herbal,7,Bahan Masakan Instan,71,273610.0
https://shopee.co.id/Pronas-Bumbu-Nasi-Goreng-Dengan-Daging-Sapi-110-Gr-i.262869574.21860625489,https://down-id.img.susercontent.com/file/id-11134207-7r98o-ll0dfyjml8xr32_tn.webp,Pronas Bumbu Nasi Goreng Dengan Daging Sapi 110 Gr,1200,17.0,4.9,BEKASI,"Pronas Bumbu Nasi Goreng dengan Daging Sapi 110 g bundling 2 pcs adalah bumbu masakan instan pertama dengan daging sapi cincang dan bumbu lengkap di dalamnya untuk membuat nasi goreng. Praktis dan higienis, bumbu nasi goreng ini dikemas dalam kemasan pouch yang cukup untuk 2-3 porsi. Komposisi utamanya adalah protein kedelai, bumbu-bumbu, daging sapi, minyak kelapa sawit, air, pasta tomat, garam, kecap manis, gula, penguat rasa MSG, bumbu rasa daging sapi, dan minyak cabe. Nikmati kemudahan membuat makanan nasi goreng lezat dengan bumbu siap pakai ini.",pronas bumbu nasi goreng daging sapi 110 gr pronas bumbu nasi goreng daging sapi 110 g bundling 2 pcs bumbu masakan instan daging sapi cincang bumbu lengkap dalam nasi goreng praktis higienis bumbu nasi goreng kemas kemas pouch 23 porsi komposisi utama protein kedelai bumbubumbu daging sapi minyak kelapa sawit air pasta tomat garam kecap manis gula kuat msg bumbu daging sapi minyak cabe nikmat mudah makan nasi goreng lezat bumbu pakai,0,Produk Olahan Daging,86,996.0
https://shopee.co.id/Marlin-Steak-500-gram-Seafood-22-i.229530600.3822170068,https://down-id.img.susercontent.com/file/77302842cf66328af9754777cf43bcb5_tn.webp,Marlin Steak 500 gram / Seafood 22,3500,22.0,5.0,BEKASI,"MARLIN STEAK 500 GRAM adalah makanan beku berupa steak ikan marlin. Produk ini healthy & delicious, tinggi protein (22-25 gram per porsi) yang baik untuk diet sehat, pemulihan, dan massa otot, rendah lemak, serta kaya Omega 3 yang baik untuk kesehatan jantung dan otak. Detail produk: berisi 3-5 pcs steak marlin beku tanpa bahan pengawet. Daging diproduksi dengan bersih & higienis, ready to cook, bersertifikasi HALAL MUI dan HACCP, serta telah lulus uji laboratorium mikrobiologi dan lainnya. Nikmati seafood lezat dan bergizi ini.",marlin steak 500 gram seafood 22 marlin steak 500 gram makan beku steak ikan marlin produk healthy delicious protein 2225 gram porsi diet sehat pulih massa otot rendah lemak kaya omega 3 sehat jantung otak detail produk isi 35 pcs steak marlin beku bahan awet daging produksi bersih higienis ready to cook sertifikasi halal mui haccp lulus uji laboratorium mikrobiologi nikmat seafood lezat gizi,7,Bahan Masakan Instan,83,2730.0
https://shopee.co.id/Jamu-Pegal-Linu-Instan-3x5's-Pria-Wanita-Nyeri-Otot-Tulang-i.139447146.8200547732,https://down-id.img.susercontent.com/file/id-11134201-7r98q-lqiqmmznbkxe42_tn.webp,Jamu Pegal Linu Instan 3x5's Pria Wanita - Nyeri Otot Tulang,246140,0.0,4.9,SIDOARJO,"Jamu Pegal Linu Instan merupakan obat herbal atau jamu untuk pria atau wanita yang berguna untuk mengurangi pegal, linu, dan nyeri pada otot-otot/tulang, serta memperlancar peredaran darah, membantu sistem pencernaan maupun menjaga daya tahan tubuh, dan meningkatkan kebugaran dan kesehatan. Komposisi: Melaleucae Fructus ekstrak, Retrofracti Fructus ekstrak, Zingiberis aromaticae Rhizoma ekstrak, Panax Radix ekstrak, Languatis Rhizoma ekstrak, Cyperi Rhizoma ekstrak, Oryzae sativae Testae ekstrak, Mel Pulvis, Fiber. Manfaat herbal ini adalah mengurangi pegal, linu, dan nyeri pada otot-otot/tulang, serta memperlancar peredaran darah, membantu sistem pencernaan maupun menjaga daya tahan tubuh, dan meningkatkan kebugaran dan kesehatan. Termasuk dalam kategori obat tradisional dan obat pegal linu.",jamu pegal linu instan 3x5s pria wanita nyeri otot tulang jamu pegal linu instan obat herbal jamu pria wanita guna kurang pegal linu nyeri otototottulang lancar edar darah bantu sistem cerna jaga daya tahan tubuh tingkat bugar sehat komposisi melaleucae fructus ekstrak retrofracti fructus ekstrak zingiberis aromaticae rhizoma ekstrak panax radix ekstrak languatis rhizoma ekstrak cyperi rhizoma ekstrak oryzae sativae testae ekstrak mel pulvis fiber manfaat herbal kurang pegal linu nyeri otototottulang lancar edar darah bantu sistem cerna jaga daya tahan tubuh tingkat bugar sehat kategori obat tradisional obat pegal linu,7,Bahan Masakan Instan,104,246140.0
