link,gambar,nama_produk,harga,diskon,rating,kota,deskripsi
https://shopee.co.id/Sido-Muncul-Jamu-Pria-Perkasa-10%E2%80%99s-Membantu-Menyegarkan-Badan-Dan-Membantu-Memelihara-Kesehatan-Pria-i.139447146.4338387683,https://down-id.img.susercontent.com/file/id-11134201-7r991-lqiqmkp8o6paa9_tn.webp,Sido Muncul Jamu Pria Perkasa 10’s - Membantu Menyegarkan Badan Dan Membantu Memelihara Kesehatan Pria,18.241,,4.9,KOTA DEPOK,"Sido Muncul Jamu Pria Perkasa merupakan obat herbal atau jamu yang dapat digunakan untuk membantu menyegarkan badan dan membantu memelihara kesehatan pria pada kondisi cepat merasa lelah, lesu, dan tidak bertenaga, maupun untuk pria yang senantiasa harus bekerja keras agar tetap dalam kondisi prima. Komposisi tiap sachet mengandung: Piper albi Fructus 0.7 g, Zingiber officinale Rhizoma 0.7 g, Baeckea frutescens Folium 0.56 g, Zingiber aromatica Rhizoma 0.56 g, Piper nigri Fructus 0.56 g, dan bahan-bahan lain hingga 7 g terdiri dari Euginea caryophyllata Folium, Orthosiphon aristatus Folium, Cinnamomum burmannii Cortex, Alyxia reindwardtii Cortex, Piper retrofractum Fructus, Myristica fragrans Pericarpium, Cyperus rotundus Rhizoma, Blumea balsamifera Folium, Rheum officinale Radix, Messua ferrea Flos, Kaempferia galanga Rhizoma, Languas galanga Rhizoma, Stevia rebaudiana Folium. Manfaat herbal ini adalah membantu menyegarkan badan dan membantu memelihara kesehatan pria. Termasuk dalam kategori obat tradisional dan suplemen pria."
https://shopee.co.id/GAGA-100-Extra-Pedas-Goreng-Jalapeno-85g-5-Pcs-(GG10)-i.129714239.11837698492,https://down-id.img.susercontent.com/file/id-11134207-7r98y-lrznydq3v49220_tn.webp,GAGA 100 Extra Pedas Goreng Jalapeno 85g 5 Pcs (GG10),17.000,-24%,4.9,KAB. BOGOR,"Selamat Datang di GAGA Official Store! Nikmati makanan instan mi pedas dari Gaga 100 Extra Pedas Goreng Jalapeno - berisi 5 pcs dengan umur simpan 11 bulan. Produk Halal dan Bersertifikat MUI. GAGA Extra Pedas menyajikan mie instan yang terbuat dari tepung terigu berkualitas terbaik, dengan bumbu dan rempah-rempah khas Indonesia. Varian Hot & Spicy Jalapeno ini adalah mie goreng dengan level pedas 5. Temukan juga varian rasa lainnya seperti Spicy Soto (kuah, level 2), Spicy Black Pepper (goreng, level 3), Spicy Chipotle (goreng, level 3), dan Hot & Spicy Habanero (goreng & kuah, level 7). Pilih mie favoritmu dan rasakan pedasnya!"
https://shopee.co.id/Omayo-Beef-Yakiniku-Sauce-Saus-Bumbu-Yakiniku-250-Gr-i.269483414.10757764668,https://down-id.img.susercontent.com/file/id-11134201-7rbk6-m77pfysy5er07d_tn.webp,Omayo Beef Yakiniku Sauce / Saus Bumbu Yakiniku 250 Gr,19.500,-35%,4.9,KOTA BEKASI,"Omayo Beef Yakiniku Sauce / Saus Bumbu Yakiniku 250 gr adalah bumbu masakan berupa saus yakiniku yang biasa digunakan untuk memasak daging. Jika Anda gemar memasak dengan bumbu yakiniku, wajib menyediakan saus ini di rumah. Cara lain menggunakan saus yakiniku adalah sebagai bumbu marinasi, serta bumbu tumisan. Saus yang meresap ke dalam daging akan membuat tekstur dan rasanya jadi lebih nikmat. Berat: 250gr. Lengkapi dapur Anda dengan penyedap rasa khas Jepang ini."
https://shopee.co.id/Diabetasol-Rasa-Vanila-Susu-untuk-Diabetes-170-gr-i.36998337.22178236784,https://down-id.img.susercontent.com/file/id-11134201-7rase-m0ywcu5rmejjea_tn.webp,Diabetasol Rasa Vanila - Susu untuk Diabetes - 170 gr,71.600,,5.0,KOTA JAKARTA BARAT,"Diabetasol Vita Digest Pro Susu Rasa Vanilla adalah minuman susu pengganti makanan yang mengandung nutrisi lengkap dan seimbang yang membantu menstabilkan gula darah. Susu khusus dewasa ini memiliki indeks glikemik rendah sehingga mampu mengontrol penurunan gula darah yang drastis pada penderita diabetes melitus. Detail Produk: Isi: 170 gr, Kemasan: Aluminium foil, karton, Varian: Vanilla, No. BPOM: MD 867010436281. Kelebihannya adalah rendah laktosa, tinggi kalsium dan vitamin D, mengandung sumber serat, tanpa penambahan gula, tinggi vitamin A, C, E, zinc, dan protein, serta merupakan sumber protein dengan 45% protein whey berkualitas tinggi (lebih mudah dicerna tubuh). Komposisi utamanya adalah maltodekstrin, minyak nabati, kaseinat, dekstrin, protein whey, isomaltulosa, inulin, sorbitol, perisa, lesitin kedelai, sukralosa, mineral, dan vitamin. Produk ini termasuk kategori susu diabetes dan nutrisi khusus"
https://shopee.co.id/5-pcs-Tepung-Pisang-Goreng-Gluten-Free-Ladang-Lima-i.129201096.10876535937,https://down-id.img.susercontent.com/file/ce74d24a0068831ed260f4ff2c91d701_tn.webp,5 pcs - Tepung Pisang Goreng Gluten Free Ladang Lima,97.708,-15%,4.9,KOTA SURABAYA,"Tepung Pisang Goreng Bebas Gluten dari Ladang Lima adalah bahan masakan berupa tepung premix untuk membuat pisang goreng yang renyah dan tanpa pemanis buatan. Terbuat dari tepung mocaf/singkong Ladang Lima yang bebas gluten dan manis alami dari gula tebu non-rafinasi, tepung gorengan ini menjadikan sajian pisang goreng lebih praktis, nikmat, dan sehat. Pilihan lebih sehat karena gluten free, tinggi serat, bebas pengawet, tanpa pemanis buatan, zero kolesterol, dan bebas lemak jenuh (trans fat). Bahan-bahannya adalah tepung mocaf/singkong Ladang Lima, tepung beras, tepung tapioka, garam, gula non-rafinasi, dan baking soda. Nikmati makanan gorengan sehat dengan tepung ini."
https://shopee.co.id/RICU'S-SECRET-Granolyfe-Bundling-2-Pouch-Sereal-Granola-Dark-Chocolate-Salted-Caramel-Dengan-Stevia-(800-gram)-i.221139168.22781950775,https://down-id.img.susercontent.com/file/id-11134207-7rash-m1k3qxvjdjksa5_tn.webp,RICU'S SECRET Granolyfe - Bundling 2 Pouch Sereal Granola Dark Chocolate & Salted Caramel Dengan Stevia (800 gram),149.000,-35%,4.9,KAB. BOGOR,"Bundling 2 Pouch Granolyfe Rasa Dark Coklat & Salted Caramel adalah paket sarapan sehat dan camilan sehat berupa sereal gandum bersertifikat HALAL dan PIRT yang rendah kalori dan dibuat dengan bahan-bahan pilihan alami berkualitas tinggi. Granolyfe dapat dinikmati kapan saja sebagai pilihan untuk sarapan atau makanan ringan sehat keluarga. Menggunakan stevia sebagai pemanis alami dan berbagai jenis biji-bijian, Granolyfe kaya akan protein & antioksidan, sumber serat baik, serta memiliki glikemik indeks rendah sehingga aman untuk diet atau penderita diabetes. Dibuat tanpa perasa, pewarna, maupun pengawet buatan. Manfaatnya antara lain membantu mengontrol berat badan, memperlancar pencernaan, menambah energi, meningkatkan produksi ASI, menurunkan kolesterol, mencegah penyakit kronis, serta menjaga daya tahan tubuh dan keseimbangan gula darah. Paket ini berisi Granolyfe Dark Chocolate (rasa cokelat premium, tekstur melted) dan Granolyfe Salted Caramel (rasa salted caramel, tekstur crunchy). Nikmati sereal lezat dan bernutrisi ini!"
https://shopee.co.id/-GMV-(BUNDLING)-Diabetolac-dan-Detogreen-Stevia-Susu-Kambing-Etawa-Stevia-Cair-Gula-Tetes-3-PCS-i.328269406.27719903665,https://down-id.img.susercontent.com/file/id-11134207-7rasf-m5ayxjzbr0nqd9_tn.webp,[ GMV ] (BUNDLING) Diabetolac dan Detogreen Stevia Susu Kambing Etawa Stevia Cair Gula Tetes 3 PCS,259.000,-10%,4.8,KAB. BEKASI,"DIABETOLAC adalah minuman susu yang diformulasikan khusus oleh dokter untuk penderita Diabetes dan dapat sebagai pengganti makan karena tinggi serat rendah kalori sehingga membuat kenyang lebih lama. Susu khusus dewasa ini mengandung bahan alami yang diproses menggunakan teknologi Spray Dryer, sehingga tidak mengurangi khasiat zat aktif, vitamin, dan kandungan utama dari bahannya. Termasuk dalam kategori susu diabetes dan nutrisi khusus."
https://shopee.co.id/Boneeto-Susu-Bubuk-Anak-Sekolah-Creamy-Vanilla-685g-Nutrisi-Pertumbuhan-Anak-untuk-Daya-Pikir-dan-Tubuh-Aktif-i.123144186.1889259967,https://down-id.img.susercontent.com/file/id-11134207-7rase-m3wxo65b3kerbb_tn.webp,Boneeto Susu Bubuk Anak Sekolah Creamy Vanilla 685g - Nutrisi Pertumbuhan Anak untuk Daya Pikir dan Tubuh Aktif,82.299,-7%,4.9,KOTA SURABAYA,"Anchor Boneeto Creamy Vanilla 685gr adalah susu bubuk untuk pertumbuhan anak. Isi paket: 1x 685gr. Bantu Sobat Hebat untuk tetap aktif & #temukanhebatnya dengan susu anak Anchor Boneeto yang dibuat dari susu New Zealand berkualitas tinggi. Mengandung nutrisi A-Force yang terdiri dari kombinasi 12 Vitamin & 9 Mineral, Hi-Calcium untuk pembentukan tulang dan gigi, sumber Protein untuk pertumbuhan dan perkembangan anak, Vitamin D3 untuk membantu penyerapan Kalsium, Vitamin B1 & B2 untuk membantu perubahan karbohidrat menjadi energi, serta Magnesium untuk membantu menjaga kepadatan tulang. Dengan rasa Creamy Vanilla yang enak banget! Manisnya pas dan super creamy, tapi tidak bikin eneg! Termasuk dalam kategori susu pertumbuhan dan minuman anak."
https://shopee.co.id/Ladang-Lima-Blackmond-Cookies-180g-Healthy-Cookies-With-Protein-i.129201096.1956636557,https://down-id.img.susercontent.com/file/id-11134207-7qul6-lis9gtda98f211_tn.webp,Ladang Lima - Blackmond Cookies 180g | Healthy Cookies With Protein,36.206,-14%,4.9,KOTA SURABAYA,"Blackmond Cookies Ladang Lima adalah makanan ringan berupa biskuit sehat, mudah, dan bebas gluten. Perpaduan dark chocolate dan potongan almond panggang berkualitas menghasilkan cookies coklat yang nikmat. Terbuat dari tepung singkong Ladang Lima bebas gluten, gula kelapa, serta bahan-bahan berkualitas lainnya. Cocok dikonsumsi sebagai camilan sehat setiap hari dan aman untuk anak-anak, ibu hamil dan menyusui, serta Anda yang menyukai pola hidup sehat. Pilihan lebih sehat karena bebas gluten dan telur, tanpa pengawet dan pemanis buatan, tinggi serat, cokelat hitamnya kaya antioksidan, rendah indeks glikemik (aman untuk diabetes dan autoimun), serta merupakan sumber protein, omega 3, dan mineral yang baik. Bahan-bahannya adalah tepung singkong/mocaf Ladang Lima, bubuk cokelat, kacang almond, gula kelapa, margarin, biji rami, dan baking soda."
https://shopee.co.id/5-pcs-Pumpberry-180g-Cookies-Ladang-Lima-Healthy-Cookies-with-Protein-i.129201096.13728352185,https://down-id.img.susercontent.com/file/id-11134207-7qul5-litmd722f59ma5_tn.webp,5 pcs - Pumpberry 180g Cookies Ladang Lima | Healthy Cookies with Protein,186.884,-15%,5.0,KOTA SURABAYA,"Pumpberry Cookies Ladang Lima adalah makanan ringan berupa biskuit sehat, mudah, dan bebas gluten. Perpaduan cranberry kering dengan aneka biji-bijian kaya nutrisi, kayu manis, dan tepung mocaf Ladang Lima menghasilkan cookies dengan rasa manis alami dan kaya manfaat. Cocok untuk Anda yang sedang diet atau menerapkan pola hidup sehat, dan juga bisa dikonsumsi oleh anak-anak. Sebagai camilan sehat, produk ini bebas gluten dan telur, tanpa pengawet dan pemanis buatan, tinggi serat, rendah indeks glikemik (aman untuk diabetes dan autoimun), serta merupakan sumber protein, omega 3, dan mineral yang baik. Kaya akan biji-bijian Superseeds seperti biji rami, biji labu, biji bunga matahari, serta cranberry kering. Bahan-bahannya adalah tepung singkong gluten free Ladang Lima, pumpkin seed, sun flower seed, cranberry, gula palem, minyak kelapa, bubuk kayu manis, flaxseed, garam, dan baking powder"
https://shopee.co.id/Kemfood-Beef-Bockwurst-Sosis-Sapi-Jumbo-204-gr-i.259753731.18616600398,https://down-id.img.susercontent.com/file/d811780f68ea63f27f26d660812702ac_tn.webp,Kemfood Beef Bockwurst - Sosis Sapi Jumbo 204 gr,25.000,-29%,4.8,KOTA JAKARTA TIMUR,"Kemfood Beef Bockwurst - Sosis Sapi Jumbo 204 gr adalah daging olahan berupa sosis sapi jumbo yang terbuat dari daging sapi pilihan dan diolah secara higienis sesuai standar Internasional. Dalam satu kemasan terdapat 3 buah sosis dengan panjang 12 cm dan diameter 28 mm. Makanan beku ini mengandung gizi dan protein yang tinggi, cocok untuk digoreng, dibakar, dan dikukus. Masa simpan produk adalah 6 bulan. Setelah kemasan dibuka dan ada sisa produk, simpan di lemari pendingin. Kemfood merupakan pelopor industri olahan daging dan semua produknya telah bersertifikasi Halal MUI dan lulus uji BPOM. Nikmati lauk praktis dan lezat ini."
https://shopee.co.id/Sido-Muncul-Jamu-Sawanan-10's-Untuk-Anak-dan-Dewasa-i.139447146.3338486267,https://down-id.img.susercontent.com/file/id-11134201-7r98p-lqiqj302m7ziaf_tn.webp,Sido Muncul Jamu Sawanan 10's - Untuk Anak dan Dewasa,18.241,,4.8,KOTA DEPOK,"Sido Muncul Jamu Sawanan merupakan obat herbal tradisional atau jamu yang dapat membantu mengobati sawanan. Sawanan ditandai dengan demam dan kejang-kejang yang disebabkan oleh aliran elektrik yang terlepas secara tidak normal di dalam otak. Komposisi: Merica Bolong, Kulit Pulasari, Biji Pala, Temulawak, Dringo, dll. Manfaat herbal ini adalah membantu mengobati sawanan. Termasuk dalam kategori obat tradisional."
https://shopee.co.id/Ensure-Gold-Cokelat-Nutrisi-Dewasa-Rendah-Laktosa-380-Gr-i.36998337.23752719067,https://down-id.img.susercontent.com/file/id-11134201-7rase-m0ywb25z9pun20_tn.webp,Ensure Gold Cokelat - Nutrisi Dewasa Rendah Laktosa - 380 Gr,216.300,,4.9,KOTA SEMARANG,"Ensure Gold Cokelat adalah minuman susu yang diformulasikan untuk memenuhi kebutuhan nutrisi orang dewasa. Susu dewasa ini mengandung HMB (Hidroksi Metil Butirat) + Triple Protein (Whey, Kasein dan Soya), sehingga membantu menjaga kekuatan dan daya tahan tubuh agar tetap seimbang. Detail Produk: Isi: 380 gr, Kemasan: Kaleng, Varian: Cokelat. Kelebihannya mengandung serat pangan FOS, rendah laktosa, 100% lemak nabati, memiliki 13 vitamin dan 9 mineral, tinggi kalsium & sumber vitamin D, serta mengandung omega-3 & omega-6. Termasuk dalam kategori susu nutrisi dan suplemen dewasa."
https://shopee.co.id/BOLOGNAISKU-Saus-Bolognese-250-gr-i.262869574.20464449942,https://down-id.img.susercontent.com/file/id-11134207-7r98o-luspsvyqb5mca9_tn.webp,BOLOGNAISKU Saus Bolognese 250 gr,7.900,-44%,4.9,KOTA BEKASI,"BOLOGNAISKU Saus Bolognese 250 gr adalah bumbu masakan berupa saus bolognese yang diperkaya dengan daging ayam berkualitas dan bumbu lengkap, menjadikan masakan makin istimewa. Saus pasta ini membuat kreasi hidangan jadi lebih mudah, praktis, dan nikmat, terutama sebagai paduan lengkap dengan Pastamia Spaghetti. Praktis karena tinggal dipanaskan dan dimakan. Setelah dibuka, masukkan ke dalam wadah kedap udara dan simpan di lemari es. Komposisi utamanya adalah air, sirup jagung tinggi fruktosa, pasta tomat, bumbu, penstabil pati asetat, gula, protein kedelai, penguat rasa, garam, minyak kelapa sawit, pengental gom xanthan, dan pengatur keasaman asam sitrat. Berat: 250 gr. Nikmati saus lezat ini untuk berbagai hidangan pasta Anda."
https://shopee.co.id/5-pcs-Blackthins-100g-Cookies-Ladang-Lima-Healthy-Cookies-With-Protein-i.129201096.13928351251,https://down-id.img.susercontent.com/file/id-11134207-7qukz-liskphgzu3oh58_tn.webp,5 pcs - Blackthins 100g Cookies Ladang Lima | Healthy Cookies With Protein,160.220,-16%,4.9,KOTA SURABAYA,"Blackthins Cookies Ladang Lima adalah makanan ringan berupa biskuit sehat, mudah, dan bebas gluten. Cara baru menikmati cookies nikmat yang sehat dengan tekstur tipis dan crunchy, sangat cocok sebagai camilan sehat di segala suasana! Terbuat dari tepung singkong Ladang Lima bebas gluten, gula palm, remahan kelapa, serta taburan almond panggang yang menciptakan kombinasi rasa manis dan crispy di setiap gigitannya. Pilihan lebih sehat karena cokelat hitamnya tinggi antioksidan, bebas gluten dan telur, tanpa pengawet dan pemanis buatan, tinggi serat, sumber protein, omega 3, dan mineral, serta rendah indeks glikemik (aman untuk diabetes dan autoimun). Bahan-bahannya adalah tepung singkong Ladang Lima, tepung beras, tepung maizena, cokelat hitam, serpihan kelapa, minyak kelapa, garam, biji rami, gula palem, kacang almond, dan vanila."
https://shopee.co.id/Curcuma-Plus-Susu-Bubuk-Ekstrak-Temulawak-Madu-350gr-FREE-Curcuma-Plus-Susu-Bubuk-Ekstrak-Temulawak-Madu-180gr-i.161143541.10698531564,https://down-id.img.susercontent.com/file/id-11134201-23020-b02t8duq2wnv72_tn.webp,Curcuma Plus Susu Bubuk Ekstrak Temulawak Madu 350gr FREE Curcuma Plus Susu Bubuk Ekstrak Temulawak Madu 180gr,83.139,-25%,4.9,KOTA SURABAYA,"Susu Curcuma Plus adalah minuman susu bubuk pertumbuhan untuk anak usia 1-6 tahun. Sebagai nutrisi anak, susu ini mengandung nutrisi lengkap untuk mendukung tumbuh kembang anak, daya tahan tubuh, dan nafsu makan. Dilengkapi dengan Curcunutri (ekstrak temulawak organik), minyak ikan (DHA), multivitamin, dan mineral. Kandungan utamanya adalah susu full cream New Zealand, ekstrak temulawak organik (Curcumin), minyak ikan (omega 3, DHA), protein, karbohidrat, lemak, inulin & FOS, 11 vitamin, 6 mineral, dan kolin. Keunggulannya mengandung bahan alami organik (temulawak organik bersertifikat) serta kombinasi susu New Zealand lezat dan zat gizi penting. Saran penyajian: campurkan 4 sendok makan (35 gr) ke dalam 1 gelas (180 ml) air hangat, konsumsi minimal 2 gelas sehari. Tersedia dalam varian rasa Madu, Vanilla, Coklat, dan Strawberry. Produk ini termasuk kategori susu pertumbuhan dan suplemen anak."
https://shopee.co.id/Tong-Tji-Jasmine-Tea-dgn-Amplop-25s-Teh-Celup-per-Pack-i.511533989.9589887979,https://down-id.img.susercontent.com/file/sg-11134201-7r98o-lkp0wnq3ba8l74_tn.webp,"Tong Tji Jasmine Tea dgn Amplop 25s, Teh Celup per Pack",11.600,-20%,5.0,KAB. SIDOARJO,Tong Tji Jasmine Tea (Teh Melati Celup) adalah minuman teh yang dibuat dari perpaduan pucuk daun teh pilihan dengan bunga melati asli. Rasanya yang khas dan aroma melatinya yang halus menjadikan teh melati Tong Tji sebagai produk unggulan yang dapat memenuhi kepuasan penikmat teh sejati. Produk ini berupa teh celup (tea bag) dengan amplop untuk tiap celupnya. Tong Tji Jasmine Tea (Teh Melati) adalah teh terbaik dengan aroma wangi melati dan rasa sepet yang pas untuk para pecinta teh premium. Tersedia dalam kemasan teh celup ataupun teh seduh (loose tea). Nikmati rasa sepet yang pas dan aroma bunga melati yang halus dari teh berkualitas ini.
https://shopee.co.id/Pronas-Saus-Bolognese-Ayam-175-g-Bundling-2-Pcs-i.262869574.28070566768,https://down-id.img.susercontent.com/file/id-11134207-7rask-m3q7ry78lzamd5_tn.webp,Pronas Saus Bolognese Ayam 175 g Bundling 2 Pcs,22.000,-18%,4.8,KOTA BEKASI,"Pronas Saus Bolognese Ayam 175 g bundling 2 pcs adalah bumbu masakan berupa saus bolognese rasa ayam, inovasi terbaru dari Pronas untuk menambah pilihan rasa pada kategori produk Saus Bolognese. Saus pasta ayam berkualitas ini menjadikan masakan makin istimewa, terutama sebagai paduan sempurna dengan Pastamia Pronas untuk hidangan berkualitas ala restoran di rumah. Nikmati saus lezat dan praktis ini untuk kreasi pasta Anda."
https://shopee.co.id/PRONAS-PROMO-Bumbu-Soto-Ayam-47-g-bundling-2-pcs-i.262869574.6734446865,https://down-id.img.susercontent.com/file/89a1f493ad23ec55b41f7b5d2894e1ae_tn.webp,PRONAS PROMO Bumbu Soto Ayam 47 g bundling 2 pcs,19.200,-20%,4.9,KOTA BEKASI,"PRONAS PROMO Bumbu Soto Ayam 47 g bundling 2 pcs adalah bumbu masakan instan untuk membuat soto ayam. Terbuat dari bahan berkualitas dan higienis, serta diproduksi dengan mesin modern untuk menjamin mutu dan kualitas produk. Bumbu ini dijamin Halal dan hadir dalam kemasan sachet yang praktis dan mudah dibuka. Nikmati kemudahan memasak makanan soto ayam yang lezat dengan bumbu siap pakai ini."
